time,heal_vx,heal_vy,heal_vz,heal_wx,heal_wy,heal_wz,fr3_vx,fr3_vy,fr3_vz,fr3_wx,fr3_wy,fr3_wz
1756190904.421401,0.118318,-0.006188,-0.041411,-0.016064,-0.005678,0.013513,0.006392,0.069294,-0.030913,-0.003350,0.036737,0.023871
1756190904.421917,0.118318,-0.006188,-0.041411,-0.016064,-0.005678,0.013513,0.006392,0.069294,-0.030913,-0.003350,0.036737,0.023871
1756190904.431404,0.118318,-0.006188,-0.041411,-0.016064,-0.005678,0.013513,0.006392,0.069294,-0.030913,-0.003350,0.036737,0.023871
1756190904.432002,0.118318,-0.006188,-0.041411,-0.016064,-0.005678,0.013513,0.006392,0.069294,-0.030913,-0.003350,0.036737,0.023871
1756190904.441410,0.118318,-0.006188,-0.041411,-0.016064,-0.005678,0.013513,0.006392,0.069294,-0.030913,-0.003350,0.036737,0.023871
1756190904.442052,0.118318,-0.006188,-0.041411,-0.016064,-0.005678,0.013513,0.006392,0.069294,-0.030913,-0.003350,0.036737,0.023871
1756190904.451937,0.116367,-0.005938,-0.040465,-0.015544,-0.005453,0.012979,0.006519,0.070791,-0.031587,-0.003410,0.037384,0.024284
1756190904.452409,0.116367,-0.005938,-0.040465,-0.015544,-0.005453,0.012979,0.011183,0.125739,-0.056370,-0.005546,0.060531,0.039033
1756190904.461476,0.116367,-0.005938,-0.040465,-0.015544,-0.005453,0.012979,0.006519,0.070791,-0.031587,-0.003410,0.037384,0.024284
1756190904.462383,0.117711,-0.006009,-0.040957,-0.015805,-0.005588,0.013128,0.006461,0.068814,-0.030290,-0.003648,0.036891,0.024204
1756190904.471434,0.117711,-0.006009,-0.040957,-0.015805,-0.005588,0.013128,0.006461,0.068814,-0.030290,-0.003648,0.036891,0.024204
1756190904.472315,0.117711,-0.006009,-0.040957,-0.015805,-0.005588,0.013128,0.006461,0.068814,-0.030290,-0.003648,0.036891,0.024204
1756190904.481760,0.115712,-0.005921,-0.040196,-0.015512,-0.005397,0.012989,0.006587,0.070287,-0.030952,-0.003707,0.037530,0.024611
1756190904.482254,0.115712,-0.005921,-0.040196,-0.015512,-0.005397,0.012989,0.011216,0.124680,-0.055442,-0.005821,0.060452,0.039219
1756190904.491442,0.115712,-0.005921,-0.040196,-0.015512,-0.005397,0.012989,0.006587,0.070287,-0.030952,-0.003707,0.037530,0.024611
1756190904.491661,0.115712,-0.005921,-0.040196,-0.015512,-0.005397,0.012989,0.006587,0.070287,-0.030952,-0.003707,0.037530,0.024611
1756190904.501483,0.115712,-0.005921,-0.040196,-0.015512,-0.005397,0.012989,0.011216,0.124680,-0.055442,-0.005821,0.060452,0.039219
1756190904.501584,0.115712,-0.005921,-0.040196,-0.015512,-0.005397,0.012989,0.006587,0.070287,-0.030952,-0.003707,0.037530,0.024611
1756190904.511384,0.116918,-0.005965,-0.040571,-0.015723,-0.005471,0.013071,0.006543,0.068242,-0.030180,-0.003454,0.036707,0.024186
1756190904.511527,0.116918,-0.005965,-0.040571,-0.015723,-0.005471,0.013071,0.006543,0.068242,-0.030180,-0.003454,0.036707,0.024186
1756190904.521317,0.116918,-0.005965,-0.040571,-0.015723,-0.005471,0.013071,0.006543,0.068242,-0.030180,-0.003454,0.036707,0.024186
1756190904.521497,0.116918,-0.005965,-0.040571,-0.015723,-0.005471,0.013071,0.006543,0.068242,-0.030180,-0.003454,0.036707,0.024186
1756190904.531673,0.116918,-0.005965,-0.040571,-0.015723,-0.005471,0.013071,0.006543,0.068242,-0.030180,-0.003454,0.036707,0.024186
1756190904.532096,0.116918,-0.005965,-0.040571,-0.015723,-0.005471,0.013071,0.006543,0.068242,-0.030180,-0.003454,0.036707,0.024186
1756190904.541425,0.116918,-0.005965,-0.040571,-0.015723,-0.005471,0.013071,0.006543,0.068242,-0.030180,-0.003454,0.036707,0.024186
1756190904.542418,0.116918,-0.005965,-0.040571,-0.015723,-0.005471,0.013071,0.006543,0.068242,-0.030180,-0.003454,0.036707,0.024186
1756190904.551757,0.114845,-0.005839,-0.039736,-0.015425,-0.005072,0.012750,0.006676,0.069783,-0.030873,-0.003516,0.037375,0.024612
1756190904.552163,0.114845,-0.005839,-0.039736,-0.015425,-0.005072,0.012750,0.006676,0.069783,-0.030873,-0.003516,0.037375,0.024612
1756190904.561677,0.116174,-0.005909,-0.040223,-0.015683,-0.005206,0.012897,0.006413,0.067545,-0.030246,-0.003116,0.036556,0.024006
1756190904.561967,0.116174,-0.005909,-0.040223,-0.015683,-0.005206,0.012897,0.006413,0.067545,-0.030246,-0.003116,0.036556,0.024006
1756190904.571353,0.116174,-0.005909,-0.040223,-0.015683,-0.005206,0.012897,0.006413,0.067545,-0.030246,-0.003116,0.036556,0.024006
1756190904.572223,0.116174,-0.005909,-0.040223,-0.015683,-0.005206,0.012897,0.006413,0.067545,-0.030246,-0.003116,0.036556,0.024006
1756190904.581399,0.114138,-0.005775,-0.039391,-0.015378,-0.005065,0.012610,0.006543,0.069059,-0.030929,-0.003177,0.037214,0.024425
1756190904.581982,0.114138,-0.005775,-0.039391,-0.015378,-0.005065,0.012610,0.006543,0.069059,-0.030929,-0.003177,0.037214,0.024425
1756190904.591383,0.114138,-0.005775,-0.039391,-0.015378,-0.005065,0.012610,0.006543,0.069059,-0.030929,-0.003177,0.037214,0.024425
1756190904.591984,0.114138,-0.005775,-0.039391,-0.015378,-0.005065,0.012610,0.006543,0.069059,-0.030929,-0.003177,0.037214,0.024425
1756190904.601403,0.116852,-0.005918,-0.040385,-0.015905,-0.005338,0.012911,0.006215,0.064845,-0.028743,-0.003349,0.036267,0.023939
1756190904.601973,0.116852,-0.005918,-0.040385,-0.015905,-0.005338,0.012911,0.006215,0.064845,-0.028743,-0.003349,0.036267,0.023939
1756190904.611374,0.114823,-0.005818,-0.039658,-0.015543,-0.005372,0.012851,0.006339,0.066295,-0.029395,-0.003408,0.036899,0.024342
1756190904.611900,0.114823,-0.005818,-0.039658,-0.015543,-0.005372,0.012851,0.006339,0.066295,-0.029395,-0.003408,0.036899,0.024342
1756190904.621384,0.114823,-0.005818,-0.039658,-0.015543,-0.005372,0.012851,0.006339,0.066295,-0.029395,-0.003408,0.036899,0.024342
1756190904.622281,0.114823,-0.005818,-0.039658,-0.015543,-0.005372,0.012851,0.006339,0.066295,-0.029395,-0.003408,0.036899,0.024342
1756190904.631385,0.114823,-0.005818,-0.039658,-0.015543,-0.005372,0.012851,0.006339,0.066295,-0.029395,-0.003408,0.036899,0.024342
1756190904.632008,0.114823,-0.005818,-0.039658,-0.015543,-0.005372,0.012851,0.006339,0.066295,-0.029395,-0.003408,0.036899,0.024342
1756190904.641458,0.114823,-0.005818,-0.039658,-0.015543,-0.005372,0.012851,0.006339,0.066295,-0.029395,-0.003408,0.036899,0.024342
1756190904.642012,0.116081,-0.005884,-0.040118,-0.015787,-0.005498,0.012991,0.006210,0.064237,-0.028563,-0.003210,0.036644,0.024183
1756190904.651808,0.114048,-0.005733,-0.039409,-0.015668,-0.005412,0.012778,0.010712,0.116878,-0.052292,-0.005268,0.058967,0.038406
1756190904.652183,0.114048,-0.005733,-0.039409,-0.015668,-0.005412,0.012778,0.006335,0.065684,-0.029214,-0.003268,0.037276,0.024585
1756190904.661426,0.115319,-0.005800,-0.039874,-0.015915,-0.005540,0.012919,0.006275,0.063602,-0.028366,-0.003047,0.036719,0.024446
1756190904.661952,0.115319,-0.005800,-0.039874,-0.015915,-0.005540,0.012919,0.006275,0.063602,-0.028366,-0.003047,0.036719,0.024446
1756190904.671421,0.115319,-0.005800,-0.039874,-0.015915,-0.005540,0.012919,0.006275,0.063602,-0.028366,-0.003047,0.036719,0.024446
1756190904.672000,0.115319,-0.005800,-0.039874,-0.015915,-0.005540,0.012919,0.006275,0.063602,-0.028366,-0.003047,0.036719,0.024446
1756190904.681411,0.113662,-0.005748,-0.039343,-0.015748,-0.005505,0.012852,0.006376,0.064765,-0.028889,-0.003094,0.037227,0.024770
1756190904.681999,0.113662,-0.005748,-0.039343,-0.015748,-0.005505,0.012852,0.006376,0.064765,-0.028889,-0.003094,0.037227,0.024770
1756190904.691378,0.113662,-0.005748,-0.039343,-0.015748,-0.005505,0.012852,0.006376,0.064765,-0.028889,-0.003094,0.037227,0.024770
1756190904.691899,0.113662,-0.005748,-0.039343,-0.015748,-0.005505,0.012852,0.006376,0.064765,-0.028889,-0.003094,0.037227,0.024770
1756190904.701543,0.114937,-0.005815,-0.039810,-0.015996,-0.005634,0.012994,0.006225,0.062738,-0.027898,-0.003034,0.036856,0.024567
1756190904.701707,0.114937,-0.005815,-0.039810,-0.015996,-0.005634,0.012994,0.006225,0.062738,-0.027898,-0.003034,0.036856,0.024567
1756190904.711304,0.114498,-0.005822,-0.039634,-0.015923,-0.005585,0.013010,0.006252,0.063051,-0.028038,-0.003047,0.036993,0.024654
1756190904.711577,0.114498,-0.005822,-0.039634,-0.015923,-0.005585,0.013010,0.006252,0.063051,-0.028038,-0.003047,0.036993,0.024654
1756190904.721381,0.114498,-0.005822,-0.039634,-0.015923,-0.005585,0.013010,0.010519,0.112718,-0.050427,-0.004992,0.058104,0.038104
1756190904.721622,0.114498,-0.005822,-0.039634,-0.015923,-0.005585,0.013010,0.006252,0.063051,-0.028038,-0.003047,0.036993,0.024654
1756190904.731301,0.114498,-0.005822,-0.039634,-0.015923,-0.005585,0.013010,0.006252,0.063051,-0.028038,-0.003047,0.036993,0.024654
1756190904.731614,0.114498,-0.005822,-0.039634,-0.015923,-0.005585,0.013010,0.006252,0.063051,-0.028038,-0.003047,0.036993,0.024654
1756190904.741606,0.114498,-0.005822,-0.039634,-0.015923,-0.005585,0.013010,0.006252,0.063051,-0.028038,-0.003047,0.036993,0.024654
1756190904.741848,0.114498,-0.005822,-0.039634,-0.015923,-0.005585,0.013010,0.006252,0.063051,-0.028038,-0.003047,0.036993,0.024654
1756190904.751176,0.113714,-0.005817,-0.039312,-0.015901,-0.005525,0.013037,0.006209,0.062420,-0.027745,-0.003031,0.037064,0.024755
1756190904.751648,0.113714,-0.005817,-0.039312,-0.015901,-0.005525,0.013037,0.006209,0.062420,-0.027745,-0.003031,0.037064,0.024755
1756190904.761407,0.113714,-0.005817,-0.039312,-0.015901,-0.005525,0.013037,0.006209,0.062420,-0.027745,-0.003031,0.037064,0.024755
1756190904.761583,0.113714,-0.005817,-0.039312,-0.015901,-0.005525,0.013037,0.006209,0.062420,-0.027745,-0.003031,0.037064,0.024755
1756190904.771360,0.113714,-0.005817,-0.039312,-0.015901,-0.005525,0.013037,0.006209,0.062420,-0.027745,-0.003031,0.037064,0.024755
1756190904.771516,0.113714,-0.005817,-0.039312,-0.015901,-0.005525,0.013037,0.006209,0.062420,-0.027745,-0.003031,0.037064,0.024755
1756190904.781356,0.111734,-0.005772,-0.038561,-0.015647,-0.005483,0.012977,0.006332,0.063834,-0.028382,-0.003088,0.037683,0.025149
1756190904.781589,0.111734,-0.005772,-0.038561,-0.015647,-0.005483,0.012977,0.006332,0.063834,-0.028382,-0.003088,0.037683,0.025149
1756190904.791399,0.113069,-0.005843,-0.039049,-0.015907,-0.005618,0.013125,0.005972,0.061695,-0.027426,-0.003090,0.037296,0.024672
1756190904.791541,0.113069,-0.005843,-0.039049,-0.015907,-0.005618,0.013125,0.005972,0.061695,-0.027426,-0.003090,0.037296,0.024672
1756190904.801443,0.113069,-0.005843,-0.039049,-0.015907,-0.005618,0.013125,0.005972,0.061695,-0.027426,-0.003090,0.037296,0.024672
1756190904.801603,0.113069,-0.005843,-0.039049,-0.015907,-0.005618,0.013125,0.005972,0.061695,-0.027426,-0.003090,0.037296,0.024672
1756190904.811338,0.110974,-0.005714,-0.038207,-0.015678,-0.005210,0.012858,0.006102,0.063203,-0.028105,-0.003151,0.037957,0.025093
1756190904.811639,0.110974,-0.005714,-0.038207,-0.015678,-0.005210,0.012858,0.010284,0.112084,-0.050139,-0.005066,0.058737,0.038332
1756190904.821320,0.110974,-0.005714,-0.038207,-0.015678,-0.005210,0.012858,0.006102,0.063203,-0.028105,-0.003151,0.037957,0.025093
1756190904.821590,0.110974,-0.005714,-0.038207,-0.015678,-0.005210,0.012858,0.006102,0.063203,-0.028105,-0.003151,0.037957,0.025093
1756190904.831725,0.113543,-0.005851,-0.039147,-0.016178,-0.005469,0.013143,0.005607,0.059047,-0.026237,-0.003092,0.037109,0.024396
1756190904.831903,0.113543,-0.005851,-0.039147,-0.016178,-0.005469,0.013143,0.009607,0.105906,-0.047356,-0.004939,0.057137,0.037156
1756190904.841350,0.113543,-0.005851,-0.039147,-0.016178,-0.005469,0.013143,0.005607,0.059047,-0.026237,-0.003092,0.037109,0.024396
1756190904.841694,0.113543,-0.005851,-0.039147,-0.016178,-0.005469,0.013143,0.005607,0.059047,-0.026237,-0.003092,0.037109,0.024396
1756190904.851093,0.111760,-0.005649,-0.038345,-0.015888,-0.005234,0.012778,0.005716,0.060323,-0.026812,-0.003144,0.037672,0.024754
1756190904.851599,0.111760,-0.005649,-0.038345,-0.015888,-0.005234,0.012778,0.005716,0.060323,-0.026812,-0.003144,0.037672,0.024754
1756190904.861409,0.111760,-0.005649,-0.038345,-0.015888,-0.005234,0.012778,0.005716,0.060323,-0.026812,-0.003144,0.037672,0.024754
1756190904.861555,0.111760,-0.005649,-0.038345,-0.015888,-0.005234,0.012778,0.005716,0.060323,-0.026812,-0.003144,0.037672,0.024754
1756190904.871178,0.111760,-0.005649,-0.038345,-0.015888,-0.005234,0.012778,0.005716,0.060323,-0.026812,-0.003144,0.037672,0.024754
1756190904.871625,0.111760,-0.005649,-0.038345,-0.015888,-0.005234,0.012778,0.005716,0.060323,-0.026812,-0.003144,0.037672,0.024754
1756190904.881515,0.112869,-0.005692,-0.038739,-0.016093,-0.005344,0.012880,0.005502,0.058334,-0.026048,-0.003002,0.037287,0.024494
1756190904.881683,0.112869,-0.005692,-0.038739,-0.016093,-0.005344,0.012880,0.005502,0.058334,-0.026048,-0.003002,0.037287,0.024494
1756190904.891482,0.112869,-0.005692,-0.038739,-0.016093,-0.005344,0.012880,0.005502,0.058334,-0.026048,-0.003002,0.037287,0.024494
1756190904.891635,0.112869,-0.005692,-0.038739,-0.016093,-0.005344,0.012880,0.009448,0.104592,-0.046911,-0.004828,0.057080,0.037104
1756190904.901554,0.114070,-0.005756,-0.039178,-0.016326,-0.005465,0.013014,0.005300,0.056198,-0.025479,-0.002580,0.036875,0.024213
1756190904.901745,0.114070,-0.005756,-0.039178,-0.016326,-0.005465,0.013014,0.005300,0.056198,-0.025479,-0.002580,0.036875,0.024213
1756190904.911412,0.112087,-0.005634,-0.038350,-0.015986,-0.005375,0.012796,0.005418,0.057569,-0.026099,-0.002636,0.037483,0.024600
1756190904.911496,0.112087,-0.005634,-0.038350,-0.015986,-0.005375,0.012796,0.005418,0.057569,-0.026099,-0.002636,0.037483,0.024600
1756190904.921266,0.112087,-0.005634,-0.038350,-0.015986,-0.005375,0.012796,0.005418,0.057569,-0.026099,-0.002636,0.037483,0.024600
1756190904.921866,0.112087,-0.005634,-0.038350,-0.015986,-0.005375,0.012796,0.005418,0.057569,-0.026099,-0.002636,0.037483,0.024600
1756190904.931234,0.112087,-0.005634,-0.038350,-0.015986,-0.005375,0.012796,0.005418,0.057569,-0.026099,-0.002636,0.037483,0.024600
1756190904.931798,0.112087,-0.005634,-0.038350,-0.015986,-0.005375,0.012796,0.005418,0.057569,-0.026099,-0.002636,0.037483,0.024600
1756190904.941363,0.113340,-0.005700,-0.038808,-0.016229,-0.005501,0.012935,0.005145,0.055593,-0.024955,-0.002939,0.036611,0.023958
1756190904.941537,0.113340,-0.005700,-0.038808,-0.016229,-0.005501,0.012935,0.005145,0.055593,-0.024955,-0.002939,0.036611,0.023958
1756190904.951341,0.111364,-0.005566,-0.038002,-0.015945,-0.005462,0.012692,0.005262,0.056953,-0.025569,-0.002995,0.037214,0.024342
1756190904.951702,0.111364,-0.005566,-0.038002,-0.015945,-0.005462,0.012692,0.005262,0.056953,-0.025569,-0.002995,0.037214,0.024342
1756190904.961076,0.111364,-0.005566,-0.038002,-0.015945,-0.005462,0.012692,0.005262,0.056953,-0.025569,-0.002995,0.037214,0.024342
1756190904.961581,0.111364,-0.005566,-0.038002,-0.015945,-0.005462,0.012692,0.005262,0.056953,-0.025569,-0.002995,0.037214,0.024342
1756190904.971369,0.111364,-0.005566,-0.038002,-0.015945,-0.005462,0.012692,0.005262,0.056953,-0.025569,-0.002995,0.037214,0.024342
1756190904.971517,0.111364,-0.005566,-0.038002,-0.015945,-0.005462,0.012692,0.005262,0.056953,-0.025569,-0.002995,0.037214,0.024342
1756190904.981325,0.109424,-0.005423,-0.037201,-0.015643,-0.005403,0.012411,0.005378,0.058314,-0.026183,-0.003050,0.037816,0.024726
1756190904.981673,0.109424,-0.005423,-0.037201,-0.015643,-0.005403,0.012411,0.005378,0.058314,-0.026183,-0.003050,0.037816,0.024726
1756190904.991434,0.110697,-0.005491,-0.037666,-0.015891,-0.005532,0.012552,0.005230,0.056384,-0.024895,-0.003367,0.037326,0.024480
1756190904.991500,0.110697,-0.005491,-0.037666,-0.015891,-0.005532,0.012552,0.009011,0.100811,-0.044899,-0.005126,0.056394,0.036630
1756190905.001372,0.110697,-0.005491,-0.037666,-0.015891,-0.005532,0.012552,0.005230,0.056384,-0.024895,-0.003367,0.037326,0.024480
1756190905.001534,0.110697,-0.005491,-0.037666,-0.015891,-0.005532,0.012552,0.005230,0.056384,-0.024895,-0.003367,0.037326,0.024480
1756190905.011380,0.108721,-0.005372,-0.036751,-0.015471,-0.005389,0.012414,0.005351,0.057791,-0.025528,-0.003425,0.037948,0.024877
1756190905.011514,0.108721,-0.005372,-0.036751,-0.015471,-0.005389,0.012414,0.005351,0.057791,-0.025528,-0.003425,0.037948,0.024877
1756190905.021428,0.108721,-0.005372,-0.036751,-0.015471,-0.005389,0.012414,0.005351,0.057791,-0.025528,-0.003425,0.037948,0.024877
1756190905.021849,0.108721,-0.005372,-0.036751,-0.015471,-0.005389,0.012414,0.005351,0.057791,-0.025528,-0.003425,0.037948,0.024877
1756190905.031459,0.109965,-0.005438,-0.037204,-0.015713,-0.005515,0.012552,0.005295,0.055745,-0.024599,-0.003343,0.037365,0.024713
1756190905.031528,0.109965,-0.005438,-0.037204,-0.015713,-0.005515,0.012552,0.005295,0.055745,-0.024599,-0.003343,0.037365,0.024713
1756190905.041356,0.109965,-0.005438,-0.037204,-0.015713,-0.005515,0.012552,0.005295,0.055745,-0.024599,-0.003343,0.037365,0.024713
1756190905.041573,0.109965,-0.005438,-0.037204,-0.015713,-0.005515,0.012552,0.005295,0.055745,-0.024599,-0.003343,0.037365,0.024713
1756190905.051323,0.109827,-0.005427,-0.037144,-0.015666,-0.005470,0.012507,0.005303,0.055842,-0.024642,-0.003347,0.037408,0.024740
1756190905.051817,0.109827,-0.005427,-0.037144,-0.015666,-0.005470,0.012507,0.005303,0.055842,-0.024642,-0.003347,0.037408,0.024740
1756190905.061430,0.109827,-0.005427,-0.037144,-0.015666,-0.005470,0.012507,0.005303,0.055842,-0.024642,-0.003347,0.037408,0.024740
1756190905.061588,0.109827,-0.005427,-0.037144,-0.015666,-0.005470,0.012507,0.009050,0.099710,-0.044392,-0.005084,0.056255,0.036749
1756190905.071315,0.112211,-0.005553,-0.038014,-0.016130,-0.005711,0.012772,0.004826,0.051678,-0.023260,-0.002837,0.036802,0.024080
1756190905.071583,0.112211,-0.005553,-0.038014,-0.016130,-0.005711,0.012772,0.004826,0.051678,-0.023260,-0.002837,0.036802,0.024080
1756190905.081413,0.110251,-0.005473,-0.037310,-0.015931,-0.005647,0.012677,0.004937,0.052968,-0.023842,-0.002890,0.037380,0.024448
1756190905.081483,0.110251,-0.005473,-0.037310,-0.015931,-0.005647,0.012677,0.004937,0.052968,-0.023842,-0.002890,0.037380,0.024448
1756190905.091353,0.110251,-0.005473,-0.037310,-0.015931,-0.005647,0.012677,0.004937,0.052968,-0.023842,-0.002890,0.037380,0.024448
1756190905.091440,0.110251,-0.005473,-0.037310,-0.015931,-0.005647,0.012677,0.004937,0.052968,-0.023842,-0.002890,0.037380,0.024448
1756190905.101202,0.110251,-0.005473,-0.037310,-0.015931,-0.005647,0.012677,0.004937,0.052968,-0.023842,-0.002890,0.037380,0.024448
1756190905.101701,0.110251,-0.005473,-0.037310,-0.015931,-0.005647,0.012677,0.004937,0.052968,-0.023842,-0.002890,0.037380,0.024448
1756190905.111412,0.108200,-0.005410,-0.036457,-0.015638,-0.005379,0.012510,0.005057,0.054369,-0.024475,-0.002947,0.038005,0.024846
1756190905.111599,0.108200,-0.005410,-0.036457,-0.015638,-0.005379,0.012510,0.005057,0.054369,-0.024475,-0.002947,0.038005,0.024846
1756190905.121367,0.109462,-0.005476,-0.036917,-0.015884,-0.005506,0.012650,0.004897,0.052360,-0.023326,-0.003169,0.037506,0.024523
1756190905.121523,0.109462,-0.005476,-0.036917,-0.015884,-0.005506,0.012650,0.004897,0.052360,-0.023326,-0.003169,0.037506,0.024523
1756190905.131393,0.109462,-0.005476,-0.036917,-0.015884,-0.005506,0.012650,0.008438,0.093912,-0.042058,-0.004826,0.055467,0.035966
1756190905.131459,0.109462,-0.005476,-0.036917,-0.015884,-0.005506,0.012650,0.004897,0.052360,-0.023326,-0.003169,0.037506,0.024523
1756190905.141362,0.110653,-0.005539,-0.037351,-0.016116,-0.005627,0.012783,0.004655,0.050407,-0.022309,-0.003294,0.037108,0.024184
1756190905.141524,0.110653,-0.005539,-0.037351,-0.016116,-0.005627,0.012783,0.004655,0.050407,-0.022309,-0.003294,0.037108,0.024184
1756190905.151549,0.108636,-0.005485,-0.036578,-0.015836,-0.005367,0.012700,0.004769,0.051737,-0.022907,-0.003349,0.037705,0.024564
1756190905.151851,0.108636,-0.005485,-0.036578,-0.015836,-0.005367,0.012700,0.004769,0.051737,-0.022907,-0.003349,0.037705,0.024564
1756190905.161413,0.108636,-0.005485,-0.036578,-0.015836,-0.005367,0.012700,0.004769,0.051737,-0.022907,-0.003349,0.037705,0.024564
1756190905.161549,0.108636,-0.005485,-0.036578,-0.015836,-0.005367,0.012700,0.004769,0.051737,-0.022907,-0.003349,0.037705,0.024564
1756190905.171296,0.108636,-0.005485,-0.036578,-0.015836,-0.005367,0.012700,0.004769,0.051737,-0.022907,-0.003349,0.037705,0.024564
1756190905.171556,0.108636,-0.005485,-0.036578,-0.015836,-0.005367,0.012700,0.004769,0.051737,-0.022907,-0.003349,0.037705,0.024564
1756190905.181343,0.107799,-0.005404,-0.036239,-0.015799,-0.005366,0.012695,0.004720,0.050998,-0.022893,-0.003024,0.037957,0.024704
1756190905.181570,0.107799,-0.005404,-0.036239,-0.015799,-0.005366,0.012695,0.004720,0.050998,-0.022893,-0.003024,0.037957,0.024704
1756190905.191270,0.107799,-0.005404,-0.036239,-0.015799,-0.005366,0.012695,0.004720,0.050998,-0.022893,-0.003024,0.037957,0.024704
1756190905.191529,0.107799,-0.005404,-0.036239,-0.015799,-0.005366,0.012695,0.004720,0.050998,-0.022893,-0.003024,0.037957,0.024704
1756190905.201241,0.107799,-0.005404,-0.036239,-0.015799,-0.005366,0.012695,0.004720,0.050998,-0.022893,-0.003024,0.037957,0.024704
1756190905.201787,0.107799,-0.005404,-0.036239,-0.015799,-0.005366,0.012695,0.004720,0.050998,-0.022893,-0.003024,0.037957,0.024704
1756190905.211432,0.106036,-0.005362,-0.035612,-0.015581,-0.005352,0.012697,0.008285,0.092887,-0.041799,-0.004698,0.056097,0.036260
1756190905.211498,0.106036,-0.005362,-0.035612,-0.015581,-0.005352,0.012697,0.004821,0.052167,-0.023421,-0.003072,0.038481,0.025037
1756190905.221382,0.107269,-0.005427,-0.036061,-0.015822,-0.005477,0.012835,0.004691,0.050095,-0.022517,-0.002975,0.037968,0.024767
1756190905.221677,0.107269,-0.005427,-0.036061,-0.015822,-0.005477,0.012835,0.004691,0.050095,-0.022517,-0.002975,0.037968,0.024767
1756190905.231439,0.107269,-0.005427,-0.036061,-0.015822,-0.005477,0.012835,0.004691,0.050095,-0.022517,-0.002975,0.037968,0.024767
1756190905.231964,0.107269,-0.005427,-0.036061,-0.015822,-0.005477,0.012835,0.004691,0.050095,-0.022517,-0.002975,0.037968,0.024767
1756190905.241434,0.107269,-0.005427,-0.036061,-0.015822,-0.005477,0.012835,0.004691,0.050095,-0.022517,-0.002975,0.037968,0.024767
1756190905.242074,0.107269,-0.005427,-0.036061,-0.015822,-0.005477,0.012835,0.004691,0.050095,-0.022517,-0.002975,0.037968,0.024767
1756190905.251889,0.106941,-0.005424,-0.035987,-0.015831,-0.005493,0.012867,0.008095,0.090004,-0.040532,-0.004573,0.055296,0.035806
1756190905.252178,0.106941,-0.005424,-0.035987,-0.015831,-0.005493,0.012867,0.004709,0.050299,-0.022609,-0.002983,0.038060,0.024826
1756190905.261429,0.106941,-0.005424,-0.035987,-0.015831,-0.005493,0.012867,0.004709,0.050299,-0.022609,-0.002983,0.038060,0.024826
1756190905.261994,0.108109,-0.005486,-0.036412,-0.016058,-0.005612,0.012997,0.004538,0.048384,-0.021596,-0.003114,0.037230,0.024330
1756190905.271428,0.108109,-0.005486,-0.036412,-0.016058,-0.005612,0.012997,0.004538,0.048384,-0.021596,-0.003114,0.037230,0.024330
1756190905.272016,0.108109,-0.005486,-0.036412,-0.016058,-0.005612,0.012997,0.004538,0.048384,-0.021596,-0.003114,0.037230,0.024330
1756190905.281452,0.106106,-0.005312,-0.035552,-0.015699,-0.005462,0.012636,0.004653,0.049720,-0.022198,-0.003170,0.037833,0.024714
1756190905.282019,0.106106,-0.005312,-0.035552,-0.015699,-0.005462,0.012636,0.004653,0.049720,-0.022198,-0.003170,0.037833,0.024714
1756190905.291387,0.106106,-0.005312,-0.035552,-0.015699,-0.005462,0.012636,0.004653,0.049720,-0.022198,-0.003170,0.037833,0.024714
1756190905.291960,0.106106,-0.005312,-0.035552,-0.015699,-0.005462,0.012636,0.004653,0.049720,-0.022198,-0.003170,0.037833,0.024714
1756190905.301401,0.106106,-0.005312,-0.035552,-0.015699,-0.005462,0.012636,0.004653,0.049720,-0.022198,-0.003170,0.037833,0.024714
1756190905.301985,0.106106,-0.005312,-0.035552,-0.015699,-0.005462,0.012636,0.004653,0.049720,-0.022198,-0.003170,0.037833,0.024714
1756190905.311430,0.106558,-0.005325,-0.035721,-0.015932,-0.005673,0.012740,0.004450,0.046922,-0.020838,-0.003145,0.037292,0.024496
1756190905.312029,0.106558,-0.005325,-0.035721,-0.015932,-0.005673,0.012740,0.004450,0.046922,-0.020838,-0.003145,0.037292,0.024496
1756190905.321404,0.106558,-0.005325,-0.035721,-0.015932,-0.005673,0.012740,0.004450,0.046922,-0.020838,-0.003145,0.037292,0.024496
1756190905.322006,0.106558,-0.005325,-0.035721,-0.015932,-0.005673,0.012740,0.004450,0.046922,-0.020838,-0.003145,0.037292,0.024496
1756190905.331377,0.106558,-0.005325,-0.035721,-0.015932,-0.005673,0.012740,0.004450,0.046922,-0.020838,-0.003145,0.037292,0.024496
1756190905.331936,0.106558,-0.005325,-0.035721,-0.015932,-0.005673,0.012740,0.004450,0.046922,-0.020838,-0.003145,0.037292,0.024496
1756190905.341402,0.106558,-0.005325,-0.035721,-0.015932,-0.005673,0.012740,0.004450,0.046922,-0.020838,-0.003145,0.037292,0.024496
1756190905.342060,0.106558,-0.005325,-0.035721,-0.015932,-0.005673,0.012740,0.004450,0.046922,-0.020838,-0.003145,0.037292,0.024496
1756190905.351483,0.104586,-0.005127,-0.034868,-0.015515,-0.005520,0.012372,0.004563,0.048230,-0.021426,-0.003200,0.037885,0.024873
1756190905.352157,0.104586,-0.005127,-0.034868,-0.015515,-0.005520,0.012372,0.004563,0.048230,-0.021426,-0.003200,0.037885,0.024873
